num,id,content,sentiment,trend,sen_value,avg_senti,delta,noun
95,201901030330995744,你好，我刚刚云闪付绑定了一个APP，想解绑||就是找不到，它没有||或者手机银行还是什么的可以看到是否有绑定吗？||也不是..是吉祥航空的..工行这边是差不到是吧||没事儿，谢谢，没别的问题了||,"[0.44414877596894486, 0.595044481294888, 0.16478090544952573, 0.20260502500435074, 0.36745680973005856]",no_trend,0.013111828,0.354807199,0.341695372,"['手机', '银行', '吉祥', '航空', '问题']"
372,201901150531398368,我在转帐时||一直查找不到我要转的银行||就要选择城市商业银行或城镇银行吗||您们那可以查到||四川新网银行吗？||这边一直找不到||电脑网银||客户说查找不到||您能确认下吗？||好的谢谢您||,"[0.7172908717489199, 0.20628388929190244, 0.12913962574857452, 0.742691562274648, 0.20260502500435074, 0.2857302417726053, 0.261744966442953, 0.7050539082834737, 0.028401415458465085, 0.15451503635422037]",no_trend,1.76567E-05,0.343345654,0.343327998,"['银行', '城市', '商业', '银行', '城镇', '银行', '银行', '电脑', '网', '客户']"
178,201901040831012224,咨询一下手机银行活动||刚才登录提示联动红包什么新年的||让我下载融e联进去点红包||我下载了，哪也没看见抽奖的地方||我没有截图||手机银行也找不到入口，是弹出的||大厅没看见||就是点进去有2个红包，二选一，红包名字叫你今天怪好看的||然后给我发了个短信||手机银行登录广告就是那个活动好像||你这边可以尝试一下吗||应该是这个活动||让我下载融e联抽奖||最爱里没有入口||没有，一共就2个||你看我发的图，活动只有这个，另外一个图是我的头像||滚动广告那只有2张图||你们没有活动地址吗||就是刚发的信息，我不会按你的要求操作？怎么办？||工银信使服务||要我尽快登录工行官网或者各大手机应用商店下载融e联APP，我不会操作？||好了，我跟你讲我不会操作的，你只要告诉我，我不弄有否关系，或找哪里帮忙？||,"[0.005236263333408431, 0.6025233609170103, 0.8119466054145812, 0.149252867588487, 0.3204972396571071, 0.17964919213666675, 0.3872006674379951, 0.07202911088306907, 0.6618699971242883, 0.9471174505277066, 0.6291390728476822, 0.656862745098039, 0.17510224487004833, 0.05409528769677274, 0.04796379094335135, 0.3098999454664936, 0.02970941282158046, 0.4830163200623455, 0.1783718882339892, 0.6299662820246725, 0.008871467856469972, 0.2563104814838343]",no_trend,3.41283E-13,0.345301441,0.345301441,"['手机', '银行', '红包', '红包', '地方', '图', '手机', '银行', '入口', '大厅', '红包', '红包', '名字', '信', '手机', '银行', '广告', '入口', '图', '图', '头像', '广告', '图', '地址', '信息', '要求', '信使', '网', '手机', '商店', '关系']"
135,201901031130985568,登录密码||我实名认证的时候要验证登录密码||我是错了三次||我改了密码||但是还是显示冻结||实名认证||我早就下载了啊||我现在就是在这个app里面啊||我又重置了密码||谢谢您可以了，我只要随时掌握储蓄卡的余额变动情况。||,"[0.12272520428565836, 0.3318710567911288, 0.5, 0.38246629982959546, 0.5576042581707906, 0.09348615645675817, 0.24242448670167038, 0.4243337278283189, 0.47427748128242786, 0.3318710567911288]",no_trend,8.03749E-05,0.346105973,0.346025598,"['密码', '时候', '密码', '密码', '密码', '卡', '余额', '情况']"
174,201901040831011872,我想查一下我的贷款合同编号||需要提供什么信息||能给下经办行负责这块的联系方式吗||合肥市高新区支行||在科大讯飞边上那个||这是芜湖吧？||,"[0.6618392268049974, 0.5662399469752571, 0.44767845850986676, 0.7801067711321799, 0.4149473005667189, 0.09440545332796724]",no_trend,0.146092203,0.49420286,0.348110656,"['贷款', '合同', '信息', '方式', '高新区', '支行', '科', '湖']"
107,201901030830976480,你好，我1号在自助存取机上，无卡存储了300元，至今未到账，有小票为证||冲正是什么意思？||没有，我有去查我的余额||并没有到账，我去网络去查，说的是转账24小时到账，可是24小时已经过了||这个的话，是去我存钱的银行查吗？||或者说，怎么联系机具管理站||新疆伊犁哈萨克自治区宁远郡小区的一个自助存款站||,"[0.8856705589499121, 0.3417229642454034, 0.039686667773970785, 0.008370708877365463, 0.3772658164870174, 0.7857142857142858, 0.010281826296909657]",no_trend,8.26471E-06,0.349816118,0.349807854,"['账', '小票', '意思', '余额', '账', '网络', '小时', '账', '小时', '钱', '银行', '机具', '管理站', '犁', '自治区', '小区']"
256,201901041231023456,哪个是查询功能？||2019年1月3日-2019年1月23日期间，我行微信银行推出“体验有礼”活动，您可关注“中国工商银行电子银行”微信服务号，成功绑定一张工行银行卡（借记卡、信用卡不限），并体验查询功能，即可参与抽奖哦~将有机会获得戴森吸尘器、碧然德滤水壶惊喜奖品。温馨提示:1.2019年2月1日后，通过公众号回复“体验有礼”即可查询获奖名单;2.整个活动内，每个用户只能有一次中奖机会。【工小智】||任何一个都是微查询？||任何一个都是查询？||,"[0.33657447317118694, 0.5046802992860371, 5.3928193218810705e-05, 0.5612272947473628]",no_trend,1.89877E-05,0.350633999,0.350615011,"['功能', '月', '月', '我行', '银行', '工商', '银行', '电子', '银行', '信', '号', '银行卡', '信用卡', '功能', '机会', '水壶', '奖品', '月', '公众', '号', '名单', '用户', '机会']"
15,201901020730936064,人民币兑换日元汇率多少||日元兑换人民币汇率多少||没看见人民币的呀||你就不能直接告诉我||全部盘||,"[0.3033509700176368, 0.30180689042330766, 0.37767658528799275, 0.47316497747545816, 0.47316497747545816]",no_trend,0.034567706,0.38583288,0.351265174,"['人民币', '日元', '汇率', '日元', '人民币', '汇率', '人民币']"
94,201901030330995296,可以直接外汇转到境外去吗||我再问一下，我明天购5万美金，下次把这5万美金转账到境外，算一次购汇的额度吧||那购汇5万，然后结汇，还可不可以购汇了||那外汇买卖是怎么做的||外汇买卖受不受额度限制的||,"[0.6045546245368455, 0.3471762155652556, 0.18520975234191828, 0.6242947040355815, 0.4196721651602816]",no_trend,0.079439496,0.436181492,0.356741997,"['外汇', '美金', '美金', '额度', '外汇', '外汇', '额度']"
340,201901140831369376,我想问下我有余额但是用不了是为什么||进去查看有个基本户||好的马上||我并没有设置基本户||没有办理过哦||我上午才转账了三百||所以我就记得很奇怪||怎么余额没有了||,"[0.6666666666666666, 0.5116847534336728, 0.4444839268836094, 0.2890995260663506, 0.32032795932210145, 0.6697241766492484, 0.1780314374160351, 0.8208589491790135]",no_trend,0.118036655,0.487609674,0.369573019,"['余额', '余额']"
334,201901140631366208,我在转账过程中出现指令要授权||企业账户||是指令查询与处理吗？||现实待授权||前两天我转过一次，也是出现这个情况，没有通过，转不出去||这个账号我第一次用||啥原因？老师||试用版？不知道试用版啥意思？||就是企业网上银行||殷高西路支行||我一共有两个u盾是一样的吧？||你的意思是插另一个u盾了||两个一样的上面没有注明||就是序号不对||还是转不出去||明天我去一下银行||,"[0.15150104086573368, 0.3314684278667914, 0.2540953572238739, 0.24874117402135287, 0.11602291333555526, 0.042960771645125684, 0.6095653678334468, 0.2773932512177786, 0.3873225211899489, 0.8364072089570285, 0.7273234702509828, 0.09643563581963055, 0.3339489514603773, 0.3104160936911723, 0.4776340907500628, 0.7180508975459854]",neg,6.57286E-07,0.369955448,0.369954791,"['过程', '指令', '企业', '账户', '指令', '现实', '情况', '账号', '原因', '老师', '版', '版', '意思', '企业', '银行', '意思', '序号', '银行']"
203,201901041031017088,在开卡时未告知，后面有你们同事打电话说开卡不需要收费，||另外，我在开卡时记得有选择短信提醒，但一直未收到||也就贵行遇到这样的收费||融e接收是使用软件通知接受，如被屏蔽，无法接收||没有直接短信入帐出账提醒吗||绑定手机号是短信提醒吗？||贷款扣款一天有几次扣款机会||如果扣款时间忘记，当天补存会当天扣款吗||招行如果有贷款，有个省息通产品，活期余额可以享受好处活期收益的利率，不知咱这边是否有类似产品||招行如果有贷款，有个省息通产品，活期余额可以享受高出活期收益的利率，不知咱这边是否有类似产品||代发工资不是我们能选择的啊||好的，谢谢你的解答||,"[0.8145668085325206, 0.2950872109348024, 0.9496503397179535, 0.8730278134915583, 0.08227265244164705, 0.04263719901412533, 0.0786488573124825, 0.10167178424686518, 0.5161342396606533, 0.26230868702665555, 0.4528541519030319, 0.004112689387060331]",pos,1.06507E-06,0.372747703,0.372746638,"['同事', '信', '软件', '通知', '账', '手机', '号', '信', '贷款', '款', '款', '机会', '款', '时间', '款', '贷款', '余额', '好处', '收益', '利率', '产品', '贷款', '余额', '收益', '利率', '产品', '工资']"
220,201901041031018880,请问怎样符合要求？||是否每天都会开放一定量||在微信公众号上，无法绑定银行卡||姓名这一项，无法输入||我每天都重启手机，||进入绑定银行卡界面后都是这种情况||你可以自己在微信公众号里，试一试，核实下情况，找你们银行公众号开发商去解决||微信公众号设置不完善跟手机什么关系，换个手机也是这种情况，||你找自己核实一遍，||你也自己核实一遍||这两个公众号都是这种情况||换了手机也是不行||苹果手机不能使用？||只有安卓系统可以？？||对苹果手机的版本有限定吗||那么，我的问题，你们能解决吗？||那就是无法解决呗，||,"[0.37531486146095705, 0.37531486146095705, 0.8328698189460825, 0.6642593290877423, 0.6506712848557273, 0.12281171394772405, 0.38815325678540336, 0.5373962057571104, 0.5112074020867541, 0.10005168441468526, 0.04045995122339274, 0.1463657264601117, 0.1153599901320499, 0.320661448342321, 0.23211421207300964, 0.8718795470140424, 0.10828509275668508]",no_trend,1.47829E-06,0.376069199,0.376067721,"['都会', '一定量', '公众', '号', '银行卡', '姓名', '手机', '银行卡', '面', '情况', '公众', '号', '情况', '银行', '公众', '号', '开发商', '公众', '手机', '关系', '手机', '情况', '公众', '号', '情况', '手机', '苹果', '手机', '系统', '苹果', '手机', '版本', '问题']"
118,201901030930979360,工行信使我定制了，手机号也是对的||请问怎么收不到余额变动的短信提醒那||我手机登录的||我没有看到有接收方式的选项呢||我已经从这里设置了手机号||,"[0.24095348450651588, 0.7230989936983206, 0.5332965138286521, 0.0067918279081440325, 0.4047276437599663]",no_trend,0.001708444,0.381773693,0.380065249,"['信', '手机', '号', '余额', '信', '手机', '方式', '手机', '号']"
73,201901021130946944,我要查询一下贷款合同编号||你没看到吗||跨行转账||怎么开通云闪付||,"[0.5933258601462952, 0.7297953905324696, 0.35387860323412235, 0.04954120670256845]",no_trend,0.051171263,0.431635265,0.380464002,"['贷款', '合同']"
92,201901030330994912,你好这个收益是在2.7到3.55之间吗||刚才打客服电话给我说的不能保证2.7到3.55之间||我也没有听明白什么意思||还有可能更低吗||好的这个到期之后还要赎回吗||今天买什么时候确认份额啊||,"[0.19239838180216162, 0.1014777185309198, 0.550980609486442, 0.6346500611282347, 0.020318163695070446, 0.9817968268541992]",neg,0.019805551,0.413603627,0.393798076,"['收益', '意思', '时候', '份额']"
148,201901031230987840,你好，现在我人在国外登陆我的账号密码忘了需要找回||我国内那个手机号没在用||应该怎么处理||那这期间我怎么确认我的银行卡是安全的呢有什么办法吗||刚打境外没办法打通||,"[0.01800821366205485, 0.021252308179839585, 0.5262327818078083, 0.8603737190531253, 0.6070737179346684]",neg,0.001633561,0.406588148,0.404954587,"['人', '账号', '密码', '我国', '手机', '号', '银行卡', '办法', '办法']"
185,201901040931013792,这个卡号的开户行||刚刚短信查的是||您的尾号为6134的卡/账号的开户地区为北京，开户网点和平里和平北路东口支行，网点号2054，地址北京市朝阳区外馆东街51号，联系电话010-84123118。|想了解网点详情？请回复查网点【工商银行】||我在用他行网银转账时，只找到这几家支行||这个应该选哪个||,"[0.6456953642384105, 0.8256914576349599, 8.496795822487968e-09, 0.44301891709230934, 0.18262444090866725]",pos,5.06534E-09,0.419406038,0.419406033,"['卡', '号', '卡', '账号', '地区', '网点', '和平', '支行', '网点', '号', '地址', '电话', '网点', '情', '网点', '工商', '银行', '网', '支行']"
346,201901150131386784,"农行卡上的钱我以前可以在工行操作资金归集转工商银行的，现在找不到入口了||以前都手机银行操作的，今天找不到了||没有匹配项/::$||以前有资金归集入口的||我有协议签订的||只有资金自动归集||我是农行帐户和工行帐户的资金归集，不是自动归集，||现在不放便了/:,@P||网上银行没弄过/::$||好，我试一下，谢谢？？||","[0.24249097452193347, 0.2740657187190878, 0.32193684157878666, 0.8437817485664092, 0.8523336626148548, 0.019432800388058502, 0.881375277451578, 0.8242874136401482, 0.08856109199961304, 0.03739050602475702]",no_trend,0.004628214,0.438565604,0.43393739,"['卡', '钱', '资金', '工商', '银行', '入口', '手机', '银行', '资金', '入口', '协议', '资金', '资金', '银行']"
